Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;United Arab Emirates;Import;Vegetable;Import (US$ Thousand);3544,761;3019,935;13715,494;13962,305;16658,227;14831,336;9867,158;8840,782;14134,487;11897,179
United States;United Kingdom;Import;Vegetable;Import (US$ Thousand);80863,902;83943,444;96486,574;83773,443;106068,7;99379,267;145686,453;109165,87;135509,277;141555,582
United States;Uruguay;Import;Vegetable;Import (US$ Thousand);2610,485;4384,793;8391,935;10554,043;17807,036;30328,891;24598,845;43333,268;36070,733;51409,881
United States;Uzbekistan;Import;Vegetable;Import (US$ Thousand);1542,072;2167,53;1747,239;1147,622;1923,536;3099,183;1913,927;3726,691;7566,107;4817,246
United States;Vanuatu;Import;Vegetable;Import (US$ Thousand);213,387;490,25;642,685;922,261;949,691;1070,916;1010,164;1630,431;2131,071;2439,141
United States;Venezuela;Import;Vegetable;Import (US$ Thousand);16305,065;15451,981;32097,045;15339,707;5174,66;1277,237;142,817;532,087;2,26;327,101
United States;Vietnam;Import;Vegetable;Import (US$ Thousand);428223,586;572402,831;640946,728;623474,324;832449,441;1090230,023;1158265,667;1218603,974;1512754,09;1585689,556
United States;Western Sahara;Import;Vegetable;Import (US$ Thousand);;;;;;;97,228;;;
United States;Yemen;Import;Vegetable;Import (US$ Thousand);4380,211;4536,211;5137,853;1915,38;3279,165;437,763;1778,736;1295,844;1451,975;1494,904
United States;Zambia;Import;Vegetable;Import (US$ Thousand);370,803;1186,55;909,258;848,654;253,201;322,705;388,055;86,48;454,311;224,277
United States;Zimbabwe;Import;Vegetable;Import (US$ Thousand);1399,179;559,978;656,811;507,89;940;1581,134;2977,197;2465,968;3345,462;3258,43
