Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;Thailand;Import;Plastic or Rubber;Import (US$ Thousand);1891696,656;1883294,341;2146830,985;1546750,25;2363028,67;3238154,311;2881003,399;2511838,975;2572576,419;2767038,006
United States;Togo;Import;Plastic or Rubber;Import (US$ Thousand);;4,104;6,141;10,68;3,692;3,024;729,765;125,914;43,04;1,866
United States;Tokelau;Import;Plastic or Rubber;Import (US$ Thousand);143,565;52,965;18,538;176,28;51,697;219,367;146,257;73,521;31,112;13,959
United States;Tonga;Import;Plastic or Rubber;Import (US$ Thousand);;0,95;;;;;;;;
United States;Trinidad and Tobago;Import;Plastic or Rubber;Import (US$ Thousand);2800,679;2711,414;2736,938;2380,463;3043,943;3367,803;2539,135;3047,119;2751,228;3012,975
United States;Tunisia;Import;Plastic or Rubber;Import (US$ Thousand);665,448;444,197;688,893;488,665;952,005;705,688;3385,183;1476,6;1749,66;1415,272
United States;Turkey;Import;Plastic or Rubber;Import (US$ Thousand);99847,43;98912,204;125989,421;89610,841;135804,363;191147,325;184404,868;169208,489;217540,18;220441,591
United States;Turkmenistan;Import;Plastic or Rubber;Import (US$ Thousand);145,593;90,844;15,729;;;1,076;;;;
United States;Turks and Caicos Isl.;Import;Plastic or Rubber;Import (US$ Thousand);0,432;;3,75;;0,738;1,188;1,17;;;
United States;Tuvalu;Import;Plastic or Rubber;Import (US$ Thousand);;3,258;;;;;;;;
United States;Uganda;Import;Plastic or Rubber;Import (US$ Thousand);;1,506;;2,792;77,304;4,933;;;;12,87
United States;Ukraine;Import;Plastic or Rubber;Import (US$ Thousand);28896,909;40048,813;40190,692;10693,364;2994,884;2869,315;7429,271;3182,884;1720,869;2004,054
United States;United Arab Emirates;Import;Plastic or Rubber;Import (US$ Thousand);16386,426;18406,946;23222,689;13400,796;48089,353;74273,099;64342,029;49584,896;34380,525;38342,128
United States;United Kingdom;Import;Plastic or Rubber;Import (US$ Thousand);1053104,79;1116038,866;1178623,577;924245,044;1148256,707;1234401,112;1245578,927;1253423,965;1380239,962;1343846,674
United States;Uruguay;Import;Plastic or Rubber;Import (US$ Thousand);2824,103;3588,685;6553,19;5192,379;6321,007;5950,537;5859,618;4439,123;4467,842;741,248
United States;Uzbekistan;Import;Plastic or Rubber;Import (US$ Thousand);35,589;65,796;49,906;3,72;17,701;59,555;40,457;57,244;103,114;63,649
United States;Vanuatu;Import;Plastic or Rubber;Import (US$ Thousand);;;3,842;;;;2,248;;;2,586
United States;Venezuela;Import;Plastic or Rubber;Import (US$ Thousand);58772,677;45315,374;26869,915;4064,118;3788,088;4720,675;3677,917;4903,96;5660,961;6210,694
United States;Vietnam;Import;Plastic or Rubber;Import (US$ Thousand);141823,661;213761,494;318481,879;262819,549;301749,868;356431,256;349239,715;342004,963;412596,4;590482,337
United States;Wallis and Futura Isl.;Import;Plastic or Rubber;Import (US$ Thousand);;21,6;;12,42;;;;;;
United States;Yemen;Import;Plastic or Rubber;Import (US$ Thousand);7,794;1,082;17,427;;2,139;3,132;1,812;9,294;14,75;
United States;Zambia;Import;Plastic or Rubber;Import (US$ Thousand);;3,634;;1,581;1,015;12,187;;0,881;;
United States;Zimbabwe;Import;Plastic or Rubber;Import (US$ Thousand);1,717;84,446;;6,839;3,275;;8,119;4,985;1,916;2,77
