Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;United Arab Emirates;Import;Wood;Import (US$ Thousand);8334,183;10174,574;11339,501;10271,495;6767,278;9068,814;8489,684;7646,014;8335,4;11790,953
United States;United Kingdom;Import;Wood;Import (US$ Thousand);740546,474;787665,033;740303,741;505954,811;547829,944;575083,913;552493,723;555814,073;646598,706;646945,341
United States;Uruguay;Import;Wood;Import (US$ Thousand);35957,193;36513,295;18976,732;24370,864;18717,663;14356,808;12765,591;28843,942;42549,557;39764,09
United States;Uzbekistan;Import;Wood;Import (US$ Thousand);;;2,78;;29,352;10,125;;8,75;15,202;
United States;Vanuatu;Import;Wood;Import (US$ Thousand);6,72;;;;15,7;231,845;3,759;48,305;2,633;
United States;Venezuela;Import;Wood;Import (US$ Thousand);12749,661;2583,175;1798,854;658,336;607,689;217,95;517,696;412,989;206,428;302,927
United States;Vietnam;Import;Wood;Import (US$ Thousand);90585,218;132443,453;180784,719;137989,545;181838,953;177621,465;191359,119;228609,348;296655,581;312400,548
United States;Yemen;Import;Wood;Import (US$ Thousand);;;;2,204;;;5;7,514;;
United States;Zambia;Import;Wood;Import (US$ Thousand);248,509;60,081;15,822;98,89;60,153;12,163;110,91;28,927;15,144;22,44
United States;Zimbabwe;Import;Wood;Import (US$ Thousand);943,915;103,537;152,869;3,44;35,166;42,062;75,37;61,08;300,986;170,133
