Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;San Marino;Export;Plastic or Rubber;Export (US$ Thousand);243,98;21,217;413,099;159,287;170,442;25,189;3,792;;9,706;95,829
United States;Sao Tome and Principe;Export;Plastic or Rubber;Export (US$ Thousand);53,585;131,103;206,221;12,589;;4066,485;8,633;2,636;19,854;
United States;Saudi Arabia;Export;Plastic or Rubber;Export (US$ Thousand);156953,763;201251,702;237034,744;192912,313;280633,626;284580,574;376655,617;438516,958;446081,439;445268,94
United States;Senegal;Export;Plastic or Rubber;Export (US$ Thousand);8202,765;14175,832;7173,843;9324,079;14951,288;21212,969;18040,181;19586,629;14783,482;16801,968
United States;Serbia, FR(Serbia/Montenegro);Export;Plastic or Rubber;Export (US$ Thousand);5642,136;1750,321;2554,437;1625,004;3331,92;5527,6;2051,273;2405,734;2648,046;2136,611
United States;Seychelles;Export;Plastic or Rubber;Export (US$ Thousand);97,133;83,271;387,769;624,153;545,038;1107,581;809,124;719,051;718,248;532,593
United States;Sierra Leone;Export;Plastic or Rubber;Export (US$ Thousand);2218,615;2037,597;2561,375;1961,762;1620,763;2070,443;2298,09;2079,051;8826,457;2911,925
United States;Singapore;Export;Plastic or Rubber;Export (US$ Thousand);853995,354;1012568,72;1251153,63;1105474,769;1486711,161;1941015,65;1592109,519;1329629,129;1307614,116;1395516,655
United States;Slovak Republic;Export;Plastic or Rubber;Export (US$ Thousand);7972,508;9073,959;7947,639;2664,824;3869,322;5497,101;5899,462;7707,695;11941,786;14998,334
United States;Slovenia;Export;Plastic or Rubber;Export (US$ Thousand);45129,637;52483,701;49093,851;22646,749;31105,666;41290,094;32483,853;31847,488;41561,879;45202,696
United States;Solomon Islands;Export;Plastic or Rubber;Export (US$ Thousand);742,572;67,54;15,467;;21,175;268,257;24,488;;;8,364
United States;Somalia;Export;Plastic or Rubber;Export (US$ Thousand);34,716;92,441;9,956;6,923;526,38;3,645;249,303;191,74;115,695;220,081
United States;South Africa;Export;Plastic or Rubber;Export (US$ Thousand);195241,078;249453,112;265033,393;196964,18;236766,229;310957,471;328336,638;347205,666;293753,012;298394,159
United States;South Sudan;Export;Plastic or Rubber;Export (US$ Thousand);;;;;;;128,056;133,592;118,25;67,135
United States;Spain;Export;Plastic or Rubber;Export (US$ Thousand);193195,807;281668,335;290848,622;184392,054;227905,088;249491,538;199242,684;206181,707;225199,996;235338,903
United States;Sri Lanka;Export;Plastic or Rubber;Export (US$ Thousand);13011,29;16617,131;20113,696;13062,139;13057,44;29292,233;19491,778;15531,989;19056,595;23885,944
United States;St. Kitts and Nevis;Export;Plastic or Rubber;Export (US$ Thousand);2722,577;3814,258;3237,837;3305,094;2521,878;2747,535;2846,577;3643,247;4172,105;4369,249
United States;St. Lucia;Export;Plastic or Rubber;Export (US$ Thousand);6556,167;6233,707;5404,31;5113,558;6501,382;6526,575;6036,815;6886,054;7450,788;8470,989
United States;St. Vincent and the Grenadines;Export;Plastic or Rubber;Export (US$ Thousand);2432,866;3216,366;3773,177;3236,292;2706,816;2844,174;3355,994;3291,137;3338,903;3365,761
United States;Sudan;Export;Plastic or Rubber;Export (US$ Thousand);;;;;;;75,329;17,807;22,971;36,7
United States;Suriname;Export;Plastic or Rubber;Export (US$ Thousand);17953,474;23414,038;29748,403;20009,507;23070,401;33850,078;36587,144;39403,467;35006,536;30032,356
United States;Swaziland;Export;Plastic or Rubber;Export (US$ Thousand);13,986;29,526;80,176;282,81;152,478;482,469;144,03;209,643;213,927;197,66
United States;Sweden;Export;Plastic or Rubber;Export (US$ Thousand);79240,198;92240,544;104432,505;90873,346;95964,352;97787,505;102266,752;86222,978;99522,284;111922,77
United States;Switzerland;Export;Plastic or Rubber;Export (US$ Thousand);114988,899;108161,733;124020,069;91633,57;113136,197;121706,649;120444,089;115423,905;125570,763;153055,486
United States;Syrian Arab Republic;Export;Plastic or Rubber;Export (US$ Thousand);237,663;171,179;96,417;204,147;65,481;17,025;2,8;;22,074;40,848
United States;Tajikistan;Export;Plastic or Rubber;Export (US$ Thousand);32,41;56,123;167,975;;;168,566;277,169;233,551;212,699;337,21
United States;Tanzania;Export;Plastic or Rubber;Export (US$ Thousand);3672,6;7195,288;9234,445;5915,445;13031,626;19421,779;16009,475;14125,265;7638,655;11997,431
United States;Thailand;Export;Plastic or Rubber;Export (US$ Thousand);379311,325;423231,465;494829,895;362920,731;544282,388;596565,251;657425,008;569696,001;578030,108;529620,393
United States;Togo;Export;Plastic or Rubber;Export (US$ Thousand);1443,491;3355,586;3140,056;3641,418;5191,511;3949,239;9660,053;5890,315;5358,53;10187,614
United States;Tokelau;Export;Plastic or Rubber;Export (US$ Thousand);634,295;671,788;766,632;2159,56;277,204;132,233;100,012;;;39,93
United States;Tonga;Export;Plastic or Rubber;Export (US$ Thousand);43,097;218,295;86,443;30,1;167,323;18,26;62,692;97,655;19,685;94,097
United States;Trinidad and Tobago;Export;Plastic or Rubber;Export (US$ Thousand);76797,497;95600,684;112585,65;93673,372;102103,823;110729,985;104655,627;102801,718;104035,583;100528,577
United States;Tunisia;Export;Plastic or Rubber;Export (US$ Thousand);4164,887;19149,312;21322,217;25689,468;28963,453;28560,13;40360,601;43252,943;28891,722;26086,756
United States;Turkey;Export;Plastic or Rubber;Export (US$ Thousand);178679,337;405203,918;332084,097;274907,012;388155,848;491299,78;473826,289;541774,24;403814,091;331701,817
United States;Turkmenistan;Export;Plastic or Rubber;Export (US$ Thousand);1003,315;2082,339;1588,453;8771,241;874,369;1114,576;4040,38;1243,604;1211,369;1572,701
United States;Turks and Caicos Isl.;Export;Plastic or Rubber;Export (US$ Thousand);9147,6;7490,236;8437,614;4239,409;3694,371;2979,276;3065,725;2670,744;4214,471;5059,621
United States;Tuvalu;Export;Plastic or Rubber;Export (US$ Thousand);;;;;38,334;;;;;
United States;Uganda;Export;Plastic or Rubber;Export (US$ Thousand);1433,935;947,981;861,874;703,541;1740,482;2364,534;2153,294;1558,976;1695,73;1412,228
United States;Ukraine;Export;Plastic or Rubber;Export (US$ Thousand);13193,312;17530,848;44012,852;25896,984;75036,656;46901,04;49560,326;65326,924;59064,12;45166,692
United States;United Arab Emirates;Export;Plastic or Rubber;Export (US$ Thousand);126787,388;197764,897;259254,04;206225,585;304183,29;347456,76;348245,385;360036,354;406828,717;354121,022
United States;United Kingdom;Export;Plastic or Rubber;Export (US$ Thousand);1152931,232;1350655,045;1353243,29;1069354,453;1267592,788;1434798,353;1463526,315;1480052,945;1618620,302;1562320,732
United States;Uruguay;Export;Plastic or Rubber;Export (US$ Thousand);32068,684;67078,377;68662,471;45767,652;94559,003;81202,1;76968,057;78734,994;61539,568;52422,38
United States;Uzbekistan;Export;Plastic or Rubber;Export (US$ Thousand);2914,019;2291,405;5835,518;2182,465;2609,908;1638,308;2076,201;1459,522;924,515;634,447
United States;Vanuatu;Export;Plastic or Rubber;Export (US$ Thousand);26,06;18,311;10,65;12,713;54,057;;58,499;81,088;160,468;225,42
United States;Venezuela;Export;Plastic or Rubber;Export (US$ Thousand);314444,389;428442,79;561934,844;328715,03;315502,388;528801,689;562857,252;476015,243;369352,462;256800,354
United States;Vietnam;Export;Plastic or Rubber;Export (US$ Thousand);102937,279;169953,314;181272,396;167263,9;187396,029;243365,79;214564,346;230853,124;251993,13;268758,108
United States;Wallis and Futura Isl.;Export;Plastic or Rubber;Export (US$ Thousand);;;55,064;;;23,845;;6,228;;
United States;Western Sahara;Export;Plastic or Rubber;Export (US$ Thousand);;;;3,2;;;;;;
United States;Yemen;Export;Plastic or Rubber;Export (US$ Thousand);1645,056;3118,853;2923,082;5827,067;5228,814;3442,241;3527,739;4889,165;7167,267;1700,834
United States;Zambia;Export;Plastic or Rubber;Export (US$ Thousand);2530,956;3217,37;5307,878;9379,933;5980,192;5830,47;14976,172;19373,776;13798,846;9641,089
United States;Zimbabwe;Export;Plastic or Rubber;Export (US$ Thousand);4702,903;5809,215;4411,711;2147,42;653,44;569,614;554,307;524,209;291,342;811,123
