Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;St. Vincent and the Grenadines;Export;Wood;Export (US$ Thousand);6275,36;7315,987;8504,556;8862,901;8980,737;6745,336;6820,587;7652,933;5885,984;6130,939
United States;Sudan;Export;Wood;Export (US$ Thousand);;;;;;;52,509;12,641;9,71;
United States;Suriname;Export;Wood;Export (US$ Thousand);2170,564;3174,407;4334,43;3243,575;3073,032;3818,196;4411,252;3373,089;3793,099;3880,598
United States;Swaziland;Export;Wood;Export (US$ Thousand);90,878;52,519;21,356;122,031;61,252;88,463;2656,169;1023,943;353,39;191,487
United States;Sweden;Export;Wood;Export (US$ Thousand);114741,273;120897,314;113059,438;94621,519;107185,707;121889,306;111034,979;96306,233;100816,551;91530,518
United States;Switzerland;Export;Wood;Export (US$ Thousand);112846,402;102394,826;100277,085;70276,712;66458,845;64294,32;89820,982;89775,525;64620,18;55288,26
United States;Syrian Arab Republic;Export;Wood;Export (US$ Thousand);84,926;66,144;433,81;176,572;653,501;381,386;118,63;;;10
United States;Tajikistan;Export;Wood;Export (US$ Thousand);333,75;333,75;675,227;12,7;232,192;602,759;437,848;1157,454;11,558;12,741
United States;Tanzania;Export;Wood;Export (US$ Thousand);2489,799;626,204;901,688;832,106;3360,221;2802,824;1880,819;3020,206;8242,747;2148,533
United States;Thailand;Export;Wood;Export (US$ Thousand);163614,07;185576,518;196891,88;154274,232;196560,512;211485,275;206461,853;198362,286;217374,383;204298,687
United States;Togo;Export;Wood;Export (US$ Thousand);92,496;75,896;77,171;84,152;182,084;253,845;239,69;292,302;550,078;239,153
United States;Tokelau;Export;Wood;Export (US$ Thousand);2631,481;2645,447;3210,399;380,353;44,351;;34;;116,306;
United States;Tonga;Export;Wood;Export (US$ Thousand);328,985;343,908;309,258;290,724;523,782;183,996;979,721;2406,154;460,635;35,63
United States;Trinidad and Tobago;Export;Wood;Export (US$ Thousand);54201,429;62732,107;75147,913;59046,341;64860,309;70895,698;76272,019;76642,301;75771,404;75235,729
United States;Tunisia;Export;Wood;Export (US$ Thousand);8390,648;13125,476;13899,853;19282,716;24132,22;26818,119;27782,848;24791,27;24938,809;29129,507
United States;Turkey;Export;Wood;Export (US$ Thousand);190982,863;286451,622;341155,184;291626,394;460300,217;506254,992;535740,926;520263,227;531300,852;504999,066
United States;Turkmenistan;Export;Wood;Export (US$ Thousand);;514,426;63,444;38,863;288,434;331,184;308,796;50,031;202,152;328,404
United States;Turks and Caicos Isl.;Export;Wood;Export (US$ Thousand);18062,166;19645,801;22678,336;9512,842;5504,282;5549,427;5628,828;6069,723;8006,744;9686,356
United States;Tuvalu;Export;Wood;Export (US$ Thousand);;;11,475;;;;25;20;;
United States;Uganda;Export;Wood;Export (US$ Thousand);712,4;392,032;1490,941;1699,996;1790,791;987,51;1698,549;2149,03;3907,674;1250,896
United States;Ukraine;Export;Wood;Export (US$ Thousand);11780,366;20791,033;31332,833;7303,936;9492,376;7636,269;4719,689;2855,184;919,04;3595,628
United States;United Arab Emirates;Export;Wood;Export (US$ Thousand);64223,914;88549,733;128072,369;110504,659;137983,187;151460,596;153177,533;152454,602;161937,871;170189,601
United States;United Kingdom;Export;Wood;Export (US$ Thousand);1257441,245;1347963,832;1427043,856;1158988,268;1265190,597;1325659,801;1506844,548;1585362,82;1762802,678;1897319,642
United States;Uruguay;Export;Wood;Export (US$ Thousand);3876,462;8254,345;9437,758;7484,076;11020,68;16710,977;11193,67;13597,551;12457,329;12393,425
United States;Uzbekistan;Export;Wood;Export (US$ Thousand);25,435;162,779;17,563;123,988;24,188;232,119;357,894;78,56;137,03;628,603
United States;Vanuatu;Export;Wood;Export (US$ Thousand);18,888;31,426;21,434;53,623;9,43;29,264;29,73;40,153;5,794;57,664
United States;Venezuela;Export;Wood;Export (US$ Thousand);129353,772;122619,563;153016,707;127009,996;132849,973;175186,376;171774,664;167974,945;184499,709;98491,649
United States;Vietnam;Export;Wood;Export (US$ Thousand);102914,104;159660,91;177985,993;167502,862;228476,299;239183,734;266654,767;293061,431;353837,007;317891,117
United States;Wallis and Futura Isl.;Export;Wood;Export (US$ Thousand);;;;;8,462;12,782;;;;33,19
United States;Western Sahara;Export;Wood;Export (US$ Thousand);;;;;;;;;113;
United States;Yemen;Export;Wood;Export (US$ Thousand);1587,679;4148,5;7369,876;6613,374;9198,67;8400,704;7650,875;11346,123;13093,096;4604,761
United States;Zambia;Export;Wood;Export (US$ Thousand);695,532;358,037;583,575;1316,07;220,875;447,152;431,902;270,051;309,453;387,791
United States;Zimbabwe;Export;Wood;Export (US$ Thousand);445,965;404,114;338,376;451,568;541,958;577,027;841,07;691,08;624,381;637,528
